name,lat,lng,type,size,shape,Primary Market,Airing,Participant,PRX Dovetail hosts,Impact,audio,Podcast Portfolio,Total Donors,To PRX,To Radiotopia,To <i>Ear Hustle</i>,To <i>The World</i>,Other,Downloads in FY25
CBAM-FM:,46.0878165,-64.7782313,broadcast,medium,,"Moncton, New Brunswick",<i>Latino USA | Snap Judgment | This American Life</i>,,,,,,,,,,,,
WYPM-FM:,39.9375911,-77.6611022,broadcast,medium,,"Chambersberg, PA","<i>Latino USA | Left, Right & Center | PRX Remix</i>",,,,,,,,,,,,
WITF-FM:,40.2731911,-76.8867008,broadcast,medium,,"Harrisburg-Lebanon-Carlisle, PA","<i>Latino USA | Left, Right & Center | PRX Remix</i>",,,,,,,,,,,,
WCBE-FM:,39.975079,-82.987336,broadcast,medium,,"Columbus, OH",<i>Afropop Worldwide | Echoes | Selected Shorts</i>,,,,,,,,,,,,
KHSU-FM:,40.8665166,-124.0828396,broadcast,medium,,"Arcata, CA",<i>Afropop Worldwide | Latino USA | The World</i>,,,,,,,,,,,,
KHSR-FM:,41.7557501,-124.2025913,broadcast,medium,,"Crescent City, CA",<i>Afropop Worldwide | Latino USA | The World</i>,,,,,,,,,,,,
KHSG-FM:,40.1000828,-123.79492,broadcast,medium,,"Garberville, CA",<i>Afropop Worldwide | Latino USA | The World</i>,,,,,,,,,,,,
WVIK-FM2:,42.5063629,-90.6677479,broadcast,medium,,"Dubuque, IA",<i>Afropop Worldwide | Sound Opinions | Think</i>,,,,,,,,,,,,
KDLG-FM:,59.0395277,-158.4633056,broadcast,medium,,"Dillingham, AK",<i>Snap Judgment | Think | This American Life</i>,,,,,,,,,,,,
WVGR-FM:,42.9704146,-85.6721946,broadcast,medium,,"Grand Rapids, MI",<i>Reveal | The Sam Sanders Show | The World</i>,,,,,,,,,,,,
WUOM-FM:,42.3297182,-83.0424533,broadcast,medium,,"Detroit, MI",<i>Reveal | The Sam Sanders Show | The World</i>,,,,,,,,,,,,
WFUM-FM:,43.0125274,-83.6874562,broadcast,medium,,"Flint, MI",<i>Reveal | The Sam Sanders Show | The World</i>,,,,,,,,,,,,
KCUR-FM:,39.0997265,-94.5785667,broadcast,medium,,"Kansas City, MO","<i>Left, Right & Center | PRX Remix | Reveal</i>",,,,,,,,,,,,
WSUI-AM:,41.6578257,-91.5346169,broadcast,medium,,"Iowa City, IA",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
WOI-AM:,41.5896139,-93.6163963,broadcast,medium,,"Des Moines, IA",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KRNI-AM:,43.1527382,-93.2027087,broadcast,medium,,"Mason City, IA",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KSBX-FM:,34.418292,-119.699444,broadcast,medium,,"Santa Barbara, CA",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KNBX-FM:,36.0205207,-120.9051826,broadcast,medium,,"San Ardo, CA",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KCBX-FM:,35.2827524,-120.6596156,broadcast,medium,,"San Luis Obispo, CA",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KWCC-FM:,38.9938808,-105.0569301,broadcast,medium,,"Woodland Park, CO",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KRCC-FM:,38.8353142,-104.8216009,broadcast,medium,,"Colorado Springs, CO",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KCCS-FM:,37.115298,-104.5241533,broadcast,medium,,"Starkville, CO",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KHOL-FM:,43.4799291,-110.7624282,broadcast,medium,,"Jackson, WY",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KDNK-FM:,39.399753,-107.2111628,broadcast,medium,,"Carbondale, CO",<i>Latino USA | Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KQEI-FM:,38.5781342,-121.4944209,broadcast,medium,,"Sacramento, CA",<i>Latino USA | Selected Shorts | The World</i>,,,,,,,,,,,,
KQED-FM:,37.7749295,-122.4194155,broadcast,medium,,"San Francisco, CA",<i>Latino USA | Selected Shorts | The World</i>,,,,,,,,,,,,
KAZU-FM:,36.6777372,-121.6555013,broadcast,medium,,"Monterey-Salinas-Santa Cruz, CA",<i>Latino USA | Selected Shorts | The World</i>,,,,,,,,,,,,
WVXU-FM:,39.1031182,-84.5120196,broadcast,medium,,"Cincinnati, OH",<i>Living On Earth | PRX Remix | PRX Remix</i>,,,,,,,,,,,,
WMUB-FM:,39.5069974,-84.745231,broadcast,medium,,"Oxford, OH",<i>Living On Earth | PRX Remix | PRX Remix</i>,,,,,,,,,,,,
KCAW-FM:,57.0532193,-135.3345513,broadcast,medium,,"Sitka, AK",<i>PRX Remix | Reveal | This American Life</i>,,,,,,,,,,,,
KECC-FM:,37.9850091,-103.5438321,broadcast,medium,,"La Junta, CO",<i>Latino USA | Living On Earth | Reveal</i>,,,,,,,,,,,,
KOJP-FM:,29.5607383,-104.3721465,broadcast,medium,,"Presidio, TX",<i>Latino USA | Sound Opinions | Think</i>,,,,,,,,,,,,
KSMW-FM:,36.7280695,-91.8522677,broadcast,medium,,"West Plains, MO",<i>Living On Earth | Zorba</i>,,,,,,,,,,,,
KSMU-FM:,37.2089572,-93.2922989,broadcast,medium,,"Springfield, MO",<i>Living On Earth | Zorba</i>,,,,,,,,,,,,
KSMS-FM:,36.6144221,-93.2376334,broadcast,medium,,"Point Lookout, MO",<i>Living On Earth | Zorba</i>,,,,,,,,,,,,
WNDY-FM:,39.76909,-86.158018,broadcast,medium,,"Indianapolis, IN",<i>Reveal | Snap Judgment</i>,,,,,,,,,,,,
WFYI-FM:,39.788738,-86.157692,broadcast,medium,,"Indianapolis, IN",<i>Reveal | Snap Judgment</i>,,,,,,,,,,,,
WFCI-FM:,39.479644,-86.0539012,broadcast,medium,,"Franklin, IN",<i>Reveal | Snap Judgment</i>,,,,,,,,,,,,
KETR-FM:,33.2472808,-95.9114704,broadcast,medium,,"Commerce, TX",<i>Reveal | Snap Judgment | Think</i>,,,,,,,,,,,,
KTRL-FM:,32.2206958,-98.2022633,broadcast,medium,,"Stephenville, TX",<i>PRX Remix | Think | Zorba</i>,,,,,,,,,,,,
WXXI-AM:,43.160265,-77.614284,broadcast,small,,"Rochester, NY",<i>Living On Earth | Christopher Kimball's Milk Street Radio</i>,,,,,,,,,,,,
KSLU-FM:,30.5043583,-90.4611995,broadcast,small,,"Hammond, LA",<i>Christopher Kimball's Milk Street Radio | Sound Opinions</i>,,,,,,,,,,,,
WVTW-FM:,38.030689,-78.501834,broadcast,small,,"Charlottesville, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WVTU-FM:,38.0301826,-78.4769353,broadcast,small,,"Charlottesville, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WVTR-FM:,36.8348383,-81.5148368,broadcast,small,,"Marion, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WVTF-FM:,37.2709116,-79.9449495,broadcast,small,,"Roanoke-Lynchburg, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WRIQ-FM:,37.3438906,-77.071268,broadcast,small,,"Charles City, Virginia",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WQIQ-FM:,38.3003751,-77.4588059,broadcast,small,,"Fredericksburg, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WISE-FM:,36.9759345,-82.5757108,broadcast,small,,"Wise, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WEHC-FM:,36.773811,-81.834939,broadcast,small,,"Emory, VA",<i>Christopher Kimball's Milk Street Radio | The World</i>,,,,,,,,,,,,
WHFC-FM:,39.5359406,-76.3482931,broadcast,small,,"Bel Air, MD",<i>Christopher Kimball's Milk Street Radio</i>,,,,,,,,,,,,
KCSB-FM:,34.413715,-119.849017,broadcast,small,,"Santa Barbara, CA",<i>Christopher Kimball's Milk Street Radio | Reveal</i>,,,,,,,,,,,,
KCLU-FM:,34.1761133,-118.8487793,broadcast,small,,"Thousand Oaks, CA",<i>Snap Judgment | To the Best of Our Knowledge</i>,,,,,,,,,,,,
KCLU-AM:,34.420285,-119.698935,broadcast,small,,"Santa Barbara, CA",<i>Snap Judgment | To the Best of Our Knowledge</i>,,,,,,,,,,,,
KCLM-FM:,34.9530337,-120.4357191,broadcast,small,,"Santa Maria, CA",<i>Snap Judgment | To the Best of Our Knowledge</i>,,,,,,,,,,,,
KRDP-FM:,33.4482266,-112.0776781,broadcast,small,,"Phoenix, AZ","<i>Left, Right & Center | The Ezra Klein Show</i>",,,,,,,,,,,,
WUOT-FM:,35.965266,-83.923304,broadcast,small,,"Knoxville, TN",<i>The Moth Radio Hour | This American Life</i>,,,,,,,,,,,,
KBRP-FM:,31.4481547,-109.9284084,broadcast,small,,"Bisbee, AZ",<i>The Moth Radio Hour | This American Life</i>,,,,,,,,,,,,
WVTQ-FM:,43.1082138,-73.1191619,broadcast,small,,"Sunderland, VT",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WVTI-FM:,43.729956,-72.333982,broadcast,small,,"Norwich, VT",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WOXR-FM:,44.6994873,-73.4529124,broadcast,small,,"Plattsburgh, VT",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WNCH-FM:,43.7153482,-72.307869,broadcast,small,,"Norwich, VT",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WOI-FM:,41.5896139,-93.6163963,broadcast,small,,"Des Moines, IA",<i>No Small Endeavor | The Moth Radio Hour</i>,,,,,,,,,,,,
WDNA-FM:,26.0098511,-80.159142,broadcast,small,,"Miami-Ft. Lauderdale-Hollywood, FL",<i>Afropop Worldwide | Jazz Happening Now</i>,,,,,,,,,,,,
WBRH-FM:,30.4514677,-91.1871466,broadcast,small,,"Baton Rouge, LA",<i>Afropop Worldwide | Jazz Happening Now</i>,,,,,,,,,,,,
KGUA-FM:,38.7693215,-123.5312691,broadcast,small,,"Gualala, CA","<i>Left, Right & Center | Living On Earth</i>",,,,,,,,,,,,
WSDL-FM:,38.3345422,-75.0846016,broadcast,small,,"Ocean City, MD",<i>Living On Earth | This American Life</i>,,,,,,,,,,,,
KUWZ-FM:,41.5874644,-109.2029043,broadcast,small,,"Rock Springs, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWX-FM:,42.8678809,-109.8633501,broadcast,small,,"Pinedale, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWT-FM:,43.6460672,-108.2120432,broadcast,small,,"Thermopolis, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
Wyoming Public Radio (KUWR-FM):,41.3113669,-105.5911007,broadcast,small,,"Laramie, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWP-FM:,43.0759678,-107.2902839,broadcast,small,,"Cody/Powell, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWN-FM:,43.8547003,-104.2049408,broadcast,small,,"Newcastle, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWJ-FM:,43.4799291,-110.7624282,broadcast,small,,"Jackson, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWG-FM:,44.2931097,-105.494199,broadcast,small,,"Gillette, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWD-FM:,44.4063746,-104.3757816,broadcast,small,,"Sundance, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWC-FM:,42.848709,-106.2980824,broadcast,small,,"Casper, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KUWA-FM:,42.7249282,-110.9318687,broadcast,small,,"Afton, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KSUW-FM:,44.7971939,-106.9561791,broadcast,small,,"Sheridan, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KDUW-FM:,42.7596897,-105.3822069,broadcast,small,,"Douglas, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KBUW-FM:,44.3481879,-106.6991232,broadcast,small,,"Buffalo, WY",<i>Snap Judgment | The Moth Radio Hour</i>,,,,,,,,,,,,
KGLT-FM:,45.6793119,-111.037259,broadcast,small,,"Bozeman, MT",<i>Sound Opinions | This American Life</i>,,,,,,,,,,,,
KNKX-FM:,47.608102,-122.341933,broadcast,small,,"Seattle-Tacoma, WA",<i>Snap Judgment | This American Life</i>,,,,,,,,,,,,
WRUR-FM:,43.1565779,-77.6088465,broadcast,small,,"Rochester, NY",<i>Afropop Worldwide | Sound Opinions</i>,,,,,,,,,,,,
KVIX-FM:,48.118146,-123.4307413,broadcast,small,,"Port Angeles, WA",<i>Snap Judgment | This American Life</i>,,,,,,,,,,,,
KPLK-FM:,48.50389,-122.23611,broadcast,small,,"Sedro-Woolley, WA",<i>Snap Judgment | This American Life</i>,,,,,,,,,,,,
KPLI-FM:,47.0451842,-122.895355,broadcast,small,,"Olympia, WA",<i>Snap Judgment | This American Life</i>,,,,,,,,,,,,
KUNI-FM:,41.5237912,-90.576587,broadcast,small,,"Davenport, IA",<i>As It Happens | No Small Endeavor</i>,,,,,,,,,,,,
WNCU-FM:,35.8991678,-78.8636402,broadcast,small,,"Raleigh-Durham, NC",<i>Jazz After Hours | Snap Judgment</i>,,,,,,,,,,,,
WILL-FM:,40.1105875,-88.2072697,broadcast,small,,"Urbana / Champaign, IL","<i>Left, Right & Center</i>",,,,,,,,,,,,
WHSF-FM:,45.6366228,-89.4120753,broadcast,small,,"Rhinelander, WI",<i>The Moth Radio Hour | The World</i>,,,,,,,,,,,,
WETS-FM:,36.3206778,-82.3425105,broadcast,small,,"Johnson City-Kingsport-Bristol, TN",<i>PRX Remix | The Moth Radio Hour</i>,,,,,,,,,,,,
KTCB-FM:,45.4562158,-123.8440137,broadcast,small,,"Tillamook, OR","<i>Left, Right & Center</i>",,,,,,,,,,,,
KMUN-FM:,46.1878841,-123.8312534,broadcast,small,,"Astoria, OR","<i>Left, Right & Center</i>",,,,,,,,,,,,
KSFR-FM:,35.7616955,-105.9325214,broadcast,small,,"Santa Fe, Pueblo, NM","<i>Left, Right & Center | Reveal</i>",,,,,,,,,,,,
WESA-FM:,40.4386612,-79.9972352,broadcast,small,,"Pittsburg, PA","<i>Left, Right & Center | Think</i>",,,,,,,,,,,,
KANV-FM:,39.0286093,-96.8313978,broadcast,small,,"Manhattan / Junction City, KS",<i>Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
Kansas Public Radio (KANU-FM):,39.1155314,-94.6267873,broadcast,small,,"Kansas City, KS",<i>Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KANQ-FM:,37.6792135,-95.4572034,broadcast,small,,"Chanute / Independence, KS",<i>Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KANH-FM:,38.403903,-96.1816626,broadcast,small,,"Emporia, KS",<i>Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
WVBI-FM:,45.6467627,-85.5520726,broadcast,small,,"Beaver Island, MI","<i>Left, Right & Center | Think</i>",,,,,,,,,,,,
KTAL-FM:,33.425125,-94.0476882,broadcast,small,,"Texarkana, TX",<i>Reveal | The Moth Radio Hour</i>,,,,,,,,,,,,
KCFP-FM:,38.27584,-104.602065,broadcast,small,,"Pueblo, CO",<i>Live Wire | Selected Shorts</i>,,,,,,,,,,,,
KAMU-FM2:,30.6210482,-96.3255016,broadcast,small,,"College Station, TX",<i>Selected Shorts | The World</i>,,,,,,,,,,,,
KANU-FM2:,38.962102,-95.249232,broadcast,small,,"Kansas City, KS",<i>Reveal | This American Life</i>,,,,,,,,,,,,
WISU-FM:,39.4654441,-87.4139427,broadcast,small,,"Terre Haute, IN",<i>Reveal | This American Life</i>,,,,,,,,,,,,
WEMU-FM:,42.2411499,-83.6129939,broadcast,small,,"Ypsilanti, MI",<i>Reveal | This American Life</i>,,,,,,,,,,,,
KUSW-FM:,36.7944478,-108.0803484,broadcast,small,,"Flora Vista, NM",<i>Reveal | This American Life</i>,,,,,,,,,,,,
KSUT-FM:,37.1150037,-107.633113,broadcast,small,,"Ignacio, CO",<i>Reveal | This American Life</i>,,,,,,,,,,,,
KPGS-FM:,37.26945,-107.0097617,broadcast,small,,"Pagosa Springs, CO",<i>Reveal | This American Life</i>,,,,,,,,,,,,
KIYE-FM:,46.4041348,-116.804906,broadcast,small,,"Lapwai, ID",<i>Live Wire | Living On Earth</i>,,,,,,,,,,,,
KGHR-FM:,36.1349928,-111.2398625,broadcast,small,,"Tuba City, AZ",<i>Living On Earth | The World</i>,,,,,,,,,,,,
KFCF-FM:,36.7377981,-119.7871247,broadcast,small,,"Fresno, CA",<i>Reveal | This American Life</i>,,,,,,,,,,,,
KDNG-FM:,37.2739528,-107.8792499,broadcast,small,,"Durango, CO",<i>Reveal | This American Life</i>,,,,,,,,,,,,
KCPB-FM:,46.188706,-123.828417,broadcast,small,,"Astoria, OR",<i>The Ezra Klein Show | Think</i>,,,,,,,,,,,,
WQCS-FM2:,27.638635,-80.3946317,broadcast,small,,"Ft. Pierce-Stuart-Vero Beach, FL",<i>Innovation Hub | The World</i>,,,,,,,,,,,,
WITH-FM:,42.4439614,-76.5018807,broadcast,small,,"Ithaca, NY",<i>Afropop Worldwide | Echoes</i>,,,,,,,,,,,,
KWMU-FM2:,38.627428,-90.1982439,broadcast,small,,"St. Louis, MO",<i>Afropop Worldwide | Echoes</i>,,,,,,,,,,,,
WTIP-FM:,47.7504469,-90.3342727,broadcast,small,,"Grand Marais, MN",<i>Living On Earth | Reveal</i>,,,,,,,,,,,,
WMPN-FM2:,32.2981392,-90.18065,broadcast,small,,"Jackson, MS",<i>Echoes | Selected Shorts</i>,,,,,,,,,,,,
WXPN-FM:,39.9525839,-75.1652215,broadcast,small,,"Philadelphia, PA",<i>Echoes | Sound Opinions</i>,,,,,,,,,,,,
WXPH-FM:,40.2731911,-76.8867008,broadcast,small,,"Harrisburg, PA",<i>Echoes | Sound Opinions</i>,,,,,,,,,,,,
WPLN-FM2:,36.1626638,-86.7816016,broadcast,small,,"Nashville, TN",<i>Selected Shorts | Zorba</i>,,,,,,,,,,,,
WKHS-FM:,39.2745539,-76.0921701,broadcast,small,,"Worton, MD",<i>Echoes | Sound Opinions</i>,,,,,,,,,,,,
WFHB-FM:,39.169574,-86.5385549,broadcast,small,,"Bloomington, IN",<i>Reveal | Sound Opinions</i>,,,,,,,,,,,,
KPPR-FM:,48.167003,-103.640327,broadcast,small,,"Williston, ND",<i>Echoes | Sound Opinions</i>,,,,,,,,,,,,
KFJM-FM:,47.9252568,-97.0328547,broadcast,small,,"Grand Forks, ND",<i>Echoes | Sound Opinions</i>,,,,,,,,,,,,
KUGS-FM:,48.7519112,-122.4786854,broadcast,small,,"Bellingham, WA",<i>Latino USA | PRX Remix</i>,,,,,,,,,,,,
KNCH-FM:,31.4637723,-100.4370375,broadcast,small,,"San Angelo, TX",<i>Latino USA | The World</i>,,,,,,,,,,,,
KXJZ-FM:,38.5781342,-121.4944209,broadcast,small,,"Sacramento, CA",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
KUOP-FM:,37.9575104,-121.2924737,broadcast,small,,"Stockton, CA",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
KQNC-FM:,39.9367343,-120.9476066,broadcast,small,,"Quincy, CA",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
KKTO-FM:,39.1677134,-120.1451812,broadcast,small,,"Tahoe City, CA",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
WUWM-FM:,43.038853,-87.904931,broadcast,small,,"Milwaukee-Racine, WI",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
KEOS-FM:,30.615656,-96.328244,broadcast,small,,"College Station, TX",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
WKAR-AM:,42.721781,-84.481645,broadcast,small,,"East Lansing, MI",<i>Latino USA | Reveal</i>,,,,,,,,,,,,
WMFE-FM:,28.5383832,-81.3789269,broadcast,small,,"Orlando, FL",<i>Latino USA | Think</i>,,,,,,,,,,,,
KSQD-FM:,36.9741275,-122.028807,broadcast,small,,"Santa Cruz, CA",<i>PRX Remix | Reveal</i>,,,,,,,,,,,,
KSFP-FM:,37.7749295,-122.4194155,broadcast,small,,"San Francisco, CA",<i>PRX Remix | Reveal</i>,,,,,,,,,,,,
KOPN-FM:,38.951768,-92.3282932,broadcast,small,,"Columbia, MO",<i>The World | Think</i>,,,,,,,,,,,,
WMRY-FM:,38.030039,-78.481896,broadcast,small,,"Charlottesville, VA",<i>Reveal | Think</i>,,,,,,,,,,,,
WMRL-FM:,37.7840208,-79.4428157,broadcast,small,,"Lexington, VA",<i>Reveal | Think</i>,,,,,,,,,,,,
WMRA-FM:,38.4460017,-78.8697826,broadcast,small,,"Harrisonburg, VA",<i>Reveal | Think</i>,,,,,,,,,,,,
WMLU-FM:,37.3020965,-78.3919401,broadcast,small,,"Farmville, VA",<i>Reveal | Think</i>,,,,,,,,,,,,
WXXY-FM:,42.4233981,-78.1572319,broadcast,small,,"Houghton, NY",<i>Christopher Kimball's Milk Street Radio</i>,,,,,,,,,,,,
WXXI-FM:,43.160374,-77.617438,broadcast,small,,"Rochester, NY",<i>Christopher Kimball's Milk Street Radio</i>,,,,,,,,,,,,
WRFA-FM:,42.096798,-79.239825,broadcast,small,,"Jamestown, NY",<i>Christopher Kimball's Milk Street Radio</i>,,,,,,,,,,,,
KNVC-FM:,63.8765975,-160.7925128,broadcast,small,,"Unalakleet, AK",<i>Christopher Kimball's Milk Street Radio</i>,,,,,,,,,,,,
WSCL-FM:,38.3606736,-75.5993692,broadcast,small,,"Salisbury, MD",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WQXR-FM:,40.7127753,-74.0059728,broadcast,small,,"New York, NY",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WKDS-FM:,42.2896532,-85.5856279,broadcast,small,,"Kalamazoo, MI",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
WBJC-FM:,39.320301,-76.664635,broadcast,small,,"Baltimore, MD",<i>Pittsburgh Symphony Orchestra</i>,,,,,,,,,,,,
KSEF-FM:,37.7808846,-90.4217895,broadcast,small,,"Farmington, MO",<i>To the Best of Our Knowledge</i>,,,,,,,,,,,,
KRCU-FM:,37.3058839,-89.5181476,broadcast,small,,"Cape Girardeau, MO",<i>To the Best of Our Knowledge</i>,,,,,,,,,,,,
KVSC-FM:,45.5579451,-94.1632404,broadcast,small,,"St. Cloud, MN",<i>To the Best of Our Knowledge</i>,,,,,,,,,,,,
KRBD-FM:,55.3422222,-131.6461111,broadcast,small,,"Ketchikan, AK","<i>Left, Right & Center</i>",,,,,,,,,,,,
WUBJ-FM:,42.0970023,-79.2353259,broadcast,small,,"Jamestown, NY","<i>Left, Right & Center</i>",,,,,,,,,,,,
WOLN-FM:,42.083639,-78.429927,broadcast,small,,"Olean, NY","<i>Left, Right & Center</i>",,,,,,,,,,,,
WBFO-FM:,43.0783124,-79.0046311,broadcast,small,,"Buffalo-Niagara Falls, NY","<i>Left, Right & Center</i>",,,,,,,,,,,,
KXIR-FM:,48.009537,-122.525983,broadcast,small,,"Freeland, WA","<i>Left, Right & Center</i>",,,,,,,,,,,,
KSER-FM:,47.4483652,-122.3085927,broadcast,small,,"Seattle-Tacoma, WA","<i>Left, Right & Center</i>",,,,,,,,,,,,
WOSU-AM:,39.9625112,-83.0032218,broadcast,small,,"Columbus, OH",<i>The Moth Radio Hour</i>,,,,,,,,,,,,
WFWM-FM:,39.6578683,-78.9287096,broadcast,small,,"Frostburg, MD",<i>The Moth Radio Hour</i>,,,,,,,,,,,,
WYSO-FM:,39.7592225,-84.1936144,broadcast,small,,"Dayton, OH",<i>This American Life</i>,,,,,,,,,,,,
WKAR-FM:,42.7369792,-84.4838654,broadcast,small,,"East Lansing, MI",<i>This American Life</i>,,,,,,,,,,,,
KVRT-FM:,28.8052674,-97.0035982,broadcast,small,,"Victoria, TX",<i>This American Life</i>,,,,,,,,,,,,
KEDT-FM:,27.753071,-97.397528,broadcast,small,,"Corpus Christi, TX",<i>This American Life</i>,,,,,,,,,,,,
KCCK-FM:,41.9778795,-91.6656232,broadcast,small,,"Cedar Rapids/Ia City/Cedr Flls, IA",<i>Jazz Happening Now</i>,,,,,,,,,,,,
KWSO-FM:,44.7634519,-121.2661625,broadcast,small,,"Warm Springs, OR",<i>This American Life</i>,,,,,,,,,,,,
KSDP-AM:,55.3404686,-160.4985822,broadcast,small,,"Sand Point, AK",<i>This American Life</i>,,,,,,,,,,,,
KNSA-AM:,63.874533,-160.784609,broadcast,small,,"Unalakleet, AK",<i>This American Life</i>,,,,,,,,,,,,
KMTH-FM:,32.9440077,-103.3485543,broadcast,small,,"Carlsbad / Hobbs / Lovington, NM",<i>This American Life</i>,,,,,,,,,,,,
KJEM-FM:,46.7297771,-117.1817377,broadcast,small,,"Pullman, WA",<i>Jazz Happening Now</i>,,,,,,,,,,,,
KENW-FM:,34.408904,-103.3344556,broadcast,small,,"Portales / Clovis, NM",<i>This American Life</i>,,,,,,,,,,,,
KDLG-AM:,59.0395277,-158.4633056,broadcast,small,,"Dillingham, AK",<i>This American Life</i>,,,,,,,,,,,,
KNSZ-FM:,41.0160293,-92.4083022,broadcast,small,,"Ottumwa, IA",<i>No Small Endeavor</i>,,,,,,,,,,,,
KNSY-FM:,42.5063629,-90.6677479,broadcast,small,,Dubuque,<i>No Small Endeavor</i>,,,,,,,,,,,,
